x,y
0.0,8.528104691935328
0.10101010101010101,6.813800139568528
0.20202020202020202,8.984370614450475
0.30303030303030304,12.511838125156645
0.40404040404040403,12.7481064258318
0.5050505050505051,8.01149865095241
0.6060606060606061,12.78017263325011
0.7070707070707071,11.443355210860403
0.8080808080808081,12.349685207401757
0.9090909090909091,14.123874772815185
1.0101010101010102,14.26709480365513
1.1111111111111112,17.4877529748428
1.2121212121212122,16.620321617773932
1.3131313131313131,15.775383182841635
1.4141414141414141,16.76517135868663
1.5151515151515151,16.799712980685396
1.6161616161616161,19.28385904832584
1.7171717171717171,15.95708519073903
1.8181818181818181,16.974587457108512
1.9191919191919191,14.532673847043643
2.0202020202020203,10.941682931575558
2.121212121212121,17.080078801866087
2.2222222222222223,17.15020877041864
2.323232323232323,13.51463647280731
2.4242424242424243,19.051887380551364
2.525252525252525,11.06024466001533
2.6262626262626263,13.468365151544061
2.727272727272727,12.370315471106107
2.8282828282828283,15.147240481997441
2.929292929292929,14.336181553375273
3.0303030303030303,11.011863460366992
3.131313131313131,10.761679414776717
3.2323232323232323,7.542323773513951
3.3333333333333335,4.68828299035285
3.4343434343434343,7.315662526652297
3.5353535353535355,7.7254183301152075
3.6363636363636362,9.32385050116693
3.7373737373737375,8.777186555822276
3.8383838383838382,5.174340234373342
3.9393939393939394,4.996581811424277
4.040404040404041,3.2394514481804415
4.141414141414141,2.321874462385862
4.242424242424242,1.6706987717530257
4.343434343434343,9.007213183007707
4.444444444444445,4.214067677085454
4.545454545454545,4.593442164265022
4.646464646464646,3.310948355530937
4.747474747474747,7.830393374494671
4.848484848484849,3.6185745378208978
4.94949494949495,7.103051317521738
5.05050505050505,6.529054925741162
5.151515151515151,9.991624014362245
5.252525252525253,9.196514379189471
5.353535353535354,8.954799800841933
5.454545454545454,12.449541017984794
5.555555555555555,14.63774735670471
5.656565656565657,15.267302139813014
5.757575757575758,17.162379403652483
5.858585858585858,16.773311635540544
5.959595959595959,18.853193040735775
6.0606060606060606,19.81309226982492
6.161616161616162,22.05095133309199
6.262626262626262,22.778375325706584
6.363636363636363,22.599011676336982
6.4646464646464645,28.05534856453963
6.565656565656566,28.537659383433635
6.666666666666667,27.703337834002333
6.767676767676767,33.483872997183994
6.8686868686868685,32.30100762873328
6.96969696969697,35.7306582007829
7.070707070707071,38.54169834122074
7.171717171717171,38.736197899902095
7.2727272727272725,42.08282808134472
7.373737373737374,38.58517080800915
7.474747474747475,43.03009248028949
7.575757575757575,41.94187838171175
7.6767676767676765,42.568173262006965
7.777777777777778,44.06019316015683
7.878787878787879,45.411467564073774
7.979797979797979,46.871874172976675
8.080808080808081,45.06327983261524
8.181818181818182,49.74013915990721
8.282828282828282,49.328406495115594
8.383838383838384,45.70068044442429
8.484848484848484,52.04799633440464
8.585858585858587,53.089476262810415
8.686868686868687,51.8158279693918
8.787878787878787,49.20061126384524
8.88888888888889,47.470724381227924
8.98989898989899,51.73105178404178
9.09090909090909,48.79296724377541
9.191919191919192,51.99818010940156
9.292929292929292,49.91048726427497
9.393939393939394,51.38466353208205
9.494949494949495,50.088626146163165
9.595959595959595,50.75089829674745
9.696969696969697,49.34817943431209
9.797979797979798,52.9259577120629
9.8989898989899,49.68244981922153
10.0,50.363767617995705
